Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
World,900,M49,Married or in-union women,1994,25-29,81.644313385066,347711.8041914,Estimate
World,900,M49,Married or in-union women,1994,30-34,88.0119345738321,325379.580406,Estimate
World,900,M49,Married or in-union women,1994,35-39,88.70564329447,292965.8293019,Estimate
World,900,M49,Married or in-union women,1994,40-44,86.7950865318867,248061.8046162,Estimate
World,900,M49,Married or in-union women,1994,45-49,83.3758552383774,183979.099407,Estimate
World,900,M49,Married or in-union women,1994,15-49,68.091903508337,1742919.9457252,Estimate
World,900,M49,Married or in-union women,1995,15-19,18.6135990585413,87963.2506514,Estimate
World,900,M49,Married or in-union women,1995,20-24,55.5191885889458,256104.8925397,Estimate
World,900,M49,Married or in-union women,1995,25-29,81.2830757672178,351693.8443227,Estimate
World,900,M49,Married or in-union women,1995,30-34,88.0288655512646,339173.459272,Estimate
World,900,M49,Married or in-union women,1995,35-39,88.4195595932654,293429.1124458,Estimate
World,900,M49,Married or in-union women,1995,40-44,86.8305910049436,257143.4708093,Estimate
World,900,M49,Married or in-union women,1995,45-49,83.4716515843389,194227.2244974,Estimate
World,900,M49,Married or in-union women,1995,15-49,68.1230014914223,1779735.2545383,Estimate
World,900,M49,Married or in-union women,1996,15-19,18.3164902630673,88107.4651907,Estimate
World,900,M49,Married or in-union women,1996,20-24,55.2858404435979,254749.7408679,Estimate
World,900,M49,Married or in-union women,1996,25-29,80.9127588734365,355920.7441141,Estimate
World,900,M49,Married or in-union women,1996,30-34,88.0484349615402,352762.9553685,Estimate
World,900,M49,Married or in-union women,1996,35-39,88.1315674389245,293570.8837749,Estimate
World,900,M49,Married or in-union women,1996,40-44,86.8116678790962,265060.0853611,Estimate
World,900,M49,Married or in-union women,1996,45-49,83.5966270869982,204525.8881464,Estimate
World,900,M49,Married or in-union women,1996,15-49,68.0826292973136,1814697.7628236,Estimate
World,900,M49,Married or in-union women,1997,15-19,17.9392614344157,88286.8601233,Estimate
World,900,M49,Married or in-union women,1997,20-24,55.0615296262254,253506.4666074,Estimate
World,900,M49,Married or in-union women,1997,25-29,80.548606809686,360192.1289853,Estimate
World,900,M49,Married or in-union women,1997,30-34,87.9779213534991,361589.1797822,Estimate
World,900,M49,Married or in-union women,1997,35-39,87.9421261907354,296874.6083519,Estimate
World,900,M49,Married or in-union women,1997,40-44,86.7671436020722,272116.08629,Estimate
World,900,M49,Married or in-union women,1997,45-49,83.7643813162949,214844.8705839,Estimate
World,900,M49,Married or in-union women,1997,15-49,67.9593256457337,1847410.200724,Estimate
World,900,M49,Married or in-union women,1998,15-19,17.5589984660278,88424.8934813,Estimate
World,900,M49,Married or in-union women,1998,20-24,54.8479690609833,252591.4341885,Estimate
World,900,M49,Married or in-union women,1998,25-29,80.1910689287066,362912.0447789,Estimate
World,900,M49,Married or in-union women,1998,30-34,87.8083102540242,364971.8872934,Estimate
World,900,M49,Married or in-union women,1998,35-39,87.9504320657994,307134.9346761,Estimate
World,900,M49,Married or in-union women,1998,40-44,86.687646835257,278044.3254656,Estimate
World,900,M49,Married or in-union women,1998,45-49,83.9261421605079,225452.364685,Estimate
World,900,M49,Married or in-union women,1998,15-49,67.830825293238,1879531.8845688,Estimate
World,900,M49,Married or in-union women,1999,15-19,17.2143409652046,88404.2632615,Estimate
World,900,M49,Married or in-union women,1999,20-24,54.5920020244481,252755.1749781,Estimate
World,900,M49,Married or in-union women,1999,25-29,79.8260205086515,363397.9314192,Estimate
World,900,M49,Married or in-union women,1999,30-34,87.6453840675239,368644.1574267,Estimate
World,900,M49,Married or in-union women,1999,35-39,88.0611002179687,321218.1473699,Estimate
World,900,M49,Married or in-union women,1999,40-44,86.5254659753444,281167.1186496,Estimate
World,900,M49,Married or in-union women,1999,45-49,84.0532777237327,235270.5575526,Estimate
World,900,M49,Married or in-union women,1999,15-49,67.7125754238187,1910857.3506576,Estimate
World,900,M49,Married or in-union women,2000,15-19,16.8478657345506,88142.8070625,Estimate
World,900,M49,Married or in-union women,2000,20-24,54.2510041075887,254311.5246071,Estimate
World,900,M49,Married or in-union women,2000,25-29,79.4604624058077,362208.9230062,Estimate
World,900,M49,Married or in-union women,2000,30-34,87.4997807453392,373838.7274322,Estimate
World,900,M49,Married or in-union women,2000,35-39,88.1773299197447,335227.7178451,Estimate
World,900,M49,Married or in-union women,2000,40-44,86.2999971198783,281826.502532,Estimate
World,900,M49,Married or in-union women,2000,45-49,84.1488775885218,244210.7254619,Estimate
World,900,M49,Married or in-union women,2000,15-49,67.5413062327138,1939766.927947,Estimate
World,900,M49,Married or in-union women,2001,15-19,16.4498683504041,87650.3843553,Estimate
World,900,M49,Married or in-union women,2001,20-24,53.8212042536646,256723.3194861,Estimate
World,900,M49,Married or in-union women,2001,25-29,79.0769203223078,360039.3793997,Estimate
World,900,M49,Married or in-union women,2001,30-34,87.3097689456922,379220.6532399,Estimate
World,900,M49,Married or in-union women,2001,35-39,88.2769642149572,348956.4732777,Estimate
World,900,M49,Married or in-union women,2001,40-44,86.0541918190758,282025.6777918,Estimate
World,900,M49,Married or in-union women,2001,45-49,84.1704390724755,251927.7181113,Estimate
World,900,M49,Married or in-union women,2001,15-49,67.3058344809194,1966543.6056618,Estimate
World,900,M49,Married or in-union women,2002,15-19,16.0817790290718,87147.8454011,Estimate
World,900,M49,Married or in-union women,2002,20-24,53.325777859078,259971.4549554,Estimate
World,900,M49,Married or in-union women,2002,25-29,78.7036048923446,357886.3206552,Estimate
World,900,M49,Married or in-union women,2002,30-34,87.1205141106562,384574.6671167,Estimate
World,900,M49,Married or in-union women,2002,35-39,88.2774221185227,357899.3146342,Estimate
World,900,M49,Married or in-union women,2002,40-44,85.9210154836683,285303.9200128,Estimate
World,900,M49,Married or in-union women,2002,45-49,84.158614706722,258772.8664504,Estimate
World,900,M49,Married or in-union women,2002,15-49,67.0436580929142,1991556.3892258,Estimate
World,900,M49,Married or in-union women,2003,15-19,15.6983321623622,86418.0328604,Estimate
World,900,M49,Married or in-union women,2003,20-24,52.8253503703278,263258.9512586,Estimate
World,900,M49,Married or in-union women,2003,25-29,78.3214039030493,356052.1335732,Estimate
World,900,M49,Married or in-union women,2003,30-34,86.90865460371231,388073.3353359,Estimate
World,900,M49,Married or in-union women,2003,35-39,88.1635471900638,361312.6862072,Estimate
World,900,M49,Married or in-union women,2003,40-44,86.0117831773959,295354.9814922,Estimate
World,900,M49,Married or in-union women,2003,45-49,84.1090140446815,264429.316162,Estimate
World,900,M49,Married or in-union women,2003,15-49,66.771991375946,2014899.4368895,Estimate
World,900,M49,Married or in-union women,2004,15-19,15.3145348692545,85609.8626928,Estimate
World,900,M49,Married or in-union women,2004,20-24,52.3704616982111,265941.9950915,Estimate
World,900,M49,Married or in-union women,2004,25-29,77.9561306211555,356146.8266745,Estimate
World,900,M49,Married or in-union women,2004,30-34,86.6648848394471,389154.6204603,Estimate
World,900,M49,Married or in-union women,2004,35-39,88.0442515693773,365021.8221991,Estimate
World,900,M49,Married or in-union women,2004,40-44,86.1984312275127,309085.25847,Estimate
World,900,M49,Married or in-union women,2004,45-49,83.9564482700598,267250.4368928,Estimate
World,900,M49,Married or in-union women,2004,15-49,66.5170641854692,2038210.822481,Estimate
World,900,M49,Married or in-union women,2005,15-19,14.9352587566495,84652.493132,Estimate
World,900,M49,Married or in-union women,2005,20-24,51.9031750469931,268326.0322783,Estimate
World,900,M49,Married or in-union women,2005,25-29,77.6110579234098,358818.5401347,Estimate
World,900,M49,Married or in-union women,2005,30-34,86.3992960017431,388431.5172085,Estimate
World,900,M49,Married or in-union women,2005,35-39,87.9397977347419,370358.3996799,Estimate
World,900,M49,Married or in-union women,2005,40-44,86.3869009170091,322852.8780356,Estimate
World,900,M49,Married or in-union women,2005,45-49,83.7223857573568,267664.8970177,Estimate
World,900,M49,Married or in-union women,2005,15-49,66.2679028204916,2061104.7574867,Estimate
World,900,M49,Married or in-union women,2006,15-19,14.646261612648,83598.9603467,Estimate
World,900,M49,Married or in-union women,2006,20-24,51.4300122084607,270652.442446,Estimate
World,900,M49,Married or in-union women,2006,25-29,77.2814952168952,363333.0972346,Estimate
World,900,M49,Married or in-union women,2006,30-34,86.1111852064961,386680.7099462,Estimate
World,900,M49,Married or in-union women,2006,35-39,87.8160499402542,376140.0410321,Estimate
World,900,M49,Married or in-union women,2006,40-44,86.5745793189039,336648.42767,Estimate
World,900,M49,Married or in-union women,2006,45-49,83.4804980612095,267819.8590364,Estimate
World,900,M49,Married or in-union women,2006,15-49,66.0977084180038,2084873.537712,Estimate
World,900,M49,Married or in-union women,2007,15-19,14.495878199149,82595.884787,Estimate
World,900,M49,Married or in-union women,2007,20-24,50.8612330946302,272217.4756298,Estimate
World,900,M49,Married or in-union women,2007,25-29,76.9353966719795,369638.256346,Estimate
World,900,M49,Married or in-union women,2007,30-34,85.8264907173153,385022.8290023,Estimate
World,900,M49,Married or in-union women,2007,35-39,87.7097371452189,382143.2392196,Estimate
World,900,M49,Married or in-union women,2007,40-44,86.6380873006302,345917.0069833,Estimate
World,900,M49,Married or in-union women,2007,45-49,83.3359133949004,271059.212767,Estimate
World,900,M49,Married or in-union women,2007,15-49,66.0115124208525,2108593.904735,Estimate
World,900,M49,Married or in-union women,2008,15-19,14.3896942958976,81617.2578257,Estimate
World,900,M49,Married or in-union women,2008,20-24,50.28594479058,273526.5347278,Estimate
World,900,M49,Married or in-union women,2008,25-29,76.5953979141795,376263.2018808,Estimate
World,900,M49,Married or in-union women,2008,30-34,85.520526028484,383587.1729604,Estimate
World,900,M49,Married or in-union women,2008,35-39,87.5741397633047,386140.7551686,Estimate
World,900,M49,Married or in-union women,2008,40-44,86.5723167720469,349794.621749,Estimate
World,900,M49,Married or in-union women,2008,45-49,83.4501084753313,281031.3352817,Estimate
World,900,M49,Married or in-union women,2008,15-49,65.9509410608983,2131960.879594,Estimate
World,900,M49,Married or in-union women,2009,15-19,14.2869319917896,80532.5718222,Estimate
World,900,M49,Married or in-union women,2009,20-24,49.7146844427066,274815.8525809,Estimate
World,900,M49,Married or in-union women,2009,25-29,76.2868429268748,382035.5262206,Estimate
World,900,M49,Married or in-union women,2009,30-34,85.2477306505125,384296.5072095,Estimate
World,900,M49,Married or in-union women,2009,35-39,87.3928676379237,387455.0966842,Estimate
World,900,M49,Married or in-union women,2009,40-44,86.5069672670687,353814.8071354,Estimate
World,900,M49,Married or in-union women,2009,45-49,83.6885397821712,294712.6726124,Estimate
World,900,M49,Married or in-union women,2009,15-49,65.9319974841322,2157663.0342652,Estimate
World,900,M49,Married or in-union women,2010,15-19,14.2107951253963,79392.7716547,Estimate
